record_id,plan_name,plan_category,age,gender,num_members,city_tier,state,bmi_category,smoke,has_pre_existing,annual_checkup,ncb_years,sum_insured,deductible,num_addons,addons_list,has_maternity,has_opd,policy_tenure,prev_insurer,annual_premium,gst_amount,total_premium
AHQ012073,Super Top-Up,Specialty,57,Male,1,2,Gujarat,Normal,0,0,0,0,1000000,0,1,dental_vision,0,0,2,HDFC Ergo,48100.0,8658.0,56758.0
AHQ012074,Senior Citizen,Senior,62,Female,1,3,Kerala,Normal,0,1,1,0,500000,5000,0,,0,0,1,Care Health,60900.0,10962.0,71862.0
AHQ012075,Family Floater Standard,Family,39,Male,4,2,Telangana,Overweight,0,0,1,5,750000,0,0,,0,0,3,Care Health,128200.0,23076.0,151276.0
AHQ012076,Senior Citizen,Senior,69,Male,2,2,Maharashtra,Overweight,0,1,0,0,300000,0,4,hospital_cash|maternity|international_cover|critical_illness_rider,1,0,1,ACKO,145400.0,26172.0,171572.0
AHQ012077,Senior Citizen,Senior,68,Female,1,1,Telangana,Normal,0,1,1,0,750000,25000,3,personal_accident|critical_illness_rider|opd_cover,0,1,1,Bajaj Allianz,120900.0,21762.0,142662.0
AHQ012078,Individual Standard,Individual,49,Female,1,1,Haryana,Normal,0,0,0,3,750000,25000,3,maternity|international_cover|critical_illness_rider,1,0,2,Care Health,50500.0,9090.0,59590.0
AHQ012079,Critical Illness,Specialty,23,Male,1,1,West Bengal,Overweight,0,0,0,1,2000000,0,1,international_cover,0,0,1,Bajaj Allianz,54000.0,9720.0,63720.0
AHQ012080,Critical Illness,Specialty,23,Female,1,1,Madhya Pradesh,Normal,1,0,0,3,750000,25000,0,,0,0,1,Niva Bupa,24700.0,4446.0,29146.0
AHQ012081,Family Floater Standard,Family,46,Female,5,2,Rajasthan,Normal,0,0,0,0,300000,10000,4,personal_accident|international_cover|opd_cover|critical_illness_rider,0,1,3,Care Health,229600.0,41328.0,270928.0
AHQ012082,Individual Premium,Individual,54,Male,1,1,Haryana,Normal,0,1,0,4,750000,0,3,critical_illness_rider|international_cover|personal_accident,0,0,1,ACKO,45600.0,8208.0,53808.0
AHQ012083,Family Floater Premium,Family,20,Male,3,2,Odisha,Normal,0,1,1,0,1500000,10000,1,hospital_cash,0,0,3,Bajaj Allianz,218100.0,39258.0,257358.0
AHQ012084,Family Floater Basic,Family,49,Female,3,2,Telangana,Normal,0,0,0,0,300000,0,2,international_cover|maternity,1,0,1,Star Health,34400.0,6192.0,40592.0
AHQ012085,Family Floater Basic,Family,38,Male,3,1,Haryana,Normal,1,0,0,1,300000,5000,1,dental_vision,0,0,1,United India,30100.0,5418.0,35518.0
AHQ012086,Individual Premium,Individual,35,Male,2,2,Andhra Pradesh,Obese,0,0,0,4,300000,0,1,hospital_cash,0,0,1,ACKO,29300.0,5274.0,34574.0
AHQ012087,Family Floater Basic,Family,50,Female,4,2,Uttar Pradesh,Overweight,0,0,0,2,300000,0,1,hospital_cash,0,0,3,SBI Health,120900.0,21762.0,142662.0
AHQ012088,Senior Citizen,Senior,68,Male,3,1,Maharashtra,Overweight,0,0,1,0,1000000,5000,2,international_cover|maternity,1,0,1,ACKO,234100.0,42138.0,276238.0
AHQ012089,Individual Premium,Individual,40,Female,1,3,Gujarat,Overweight,0,1,0,3,750000,0,0,,0,0,1,Bajaj Allianz,26300.0,4734.0,31034.0
AHQ012090,Individual Premium,Individual,29,Female,1,2,West Bengal,Overweight,0,0,0,3,300000,0,3,opd_cover|dental_vision|hospital_cash,0,1,1,Star Health,18200.0,3276.0,21476.0
AHQ012091,Family Floater Standard,Family,20,Male,4,2,Uttar Pradesh,Overweight,0,0,0,0,750000,0,0,,0,0,1,Bajaj Allianz,48300.0,8694.0,56994.0
AHQ012092,Senior Citizen,Senior,70,Female,2,1,Andhra Pradesh,Obese,0,0,1,0,750000,0,3,personal_accident|maternity|international_cover,1,0,1,Star Health,201600.0,36288.0,237888.0
AHQ012093,Individual Standard,Individual,59,Male,2,2,Delhi,Obese,0,1,1,3,1000000,0,4,opd_cover|critical_illness_rider|personal_accident|hospital_cash,0,1,1,HDFC Ergo,103100.0,18558.0,121658.0
AHQ012094,Senior Citizen,Senior,64,Male,1,1,Maharashtra,Obese,0,1,1,5,750000,0,0,,0,0,1,SBI Health,82200.0,14796.0,96996.0
AHQ012095,Individual Premium,Individual,24,Female,2,1,Odisha,Overweight,0,0,0,0,1500000,0,2,international_cover|critical_illness_rider,0,0,2,SBI Health,130600.0,23508.0,154108.0
AHQ012096,Family Floater Standard,Family,35,Male,2,1,Maharashtra,Normal,0,0,0,2,1000000,50000,2,dental_vision|international_cover,0,0,1,Star Health,32800.0,5904.0,38704.0
AHQ012097,Family Floater Standard,Family,27,Male,2,1,Kerala,Obese,0,0,0,2,750000,0,1,dental_vision,0,0,3,Star Health,108300.0,19494.0,127794.0
AHQ012098,Family Floater Basic,Family,24,Male,2,1,West Bengal,Overweight,0,0,0,2,500000,5000,3,dental_vision|international_cover|maternity,1,0,1,Niva Bupa,22500.0,4050.0,26550.0
AHQ012099,Senior Citizen,Senior,70,Female,1,1,Rajasthan,Overweight,1,0,0,0,300000,5000,4,opd_cover|dental_vision|hospital_cash|personal_accident,0,1,3,Star Health,332600.0,59868.0,392468.0
AHQ012100,Family Floater Standard,Family,46,Female,2,1,Punjab,Normal,0,0,0,0,500000,10000,4,critical_illness_rider|maternity|hospital_cash|personal_accident,1,0,1,United India,49300.0,8874.0,58174.0
AHQ012101,Senior Citizen,Senior,73,Female,3,2,Tamil Nadu,Normal,1,1,1,5,1000000,5000,4,critical_illness_rider|dental_vision|hospital_cash|maternity,1,0,1,HDFC Ergo,248200.0,44676.0,292876.0
AHQ012102,Individual Premium,Individual,37,Male,2,1,Kerala,Obese,0,0,1,2,2000000,5000,3,dental_vision|hospital_cash|maternity,1,0,2,Star Health,196900.0,35442.0,232342.0
AHQ012103,Senior Citizen,Senior,67,Male,4,2,West Bengal,Overweight,0,1,0,0,300000,10000,2,critical_illness_rider|international_cover,0,0,1,Care Health,193600.0,34848.0,228448.0
AHQ012104,Individual Premium,Individual,45,Female,1,3,Kerala,Normal,0,0,1,3,2500000,5000,3,opd_cover|international_cover|hospital_cash,0,1,1,United India,57100.0,10278.0,67378.0
AHQ012105,Family Floater Standard,Family,29,Female,3,2,Uttar Pradesh,Normal,0,0,1,0,500000,5000,4,maternity|international_cover|personal_accident|opd_cover,1,1,1,Star Health,39600.0,7128.0,46728.0
AHQ012106,Super Top-Up,Specialty,45,Female,1,1,Odisha,Obese,0,0,1,0,500000,0,3,critical_illness_rider|opd_cover|hospital_cash,0,1,2,Care Health,38600.0,6948.0,45548.0
AHQ012107,Individual Standard,Individual,51,Male,2,2,Punjab,Normal,1,0,0,1,500000,50000,3,personal_accident|critical_illness_rider|maternity,1,0,1,SBI Health,33100.0,5958.0,39058.0
AHQ012108,Family Floater Standard,Family,54,Female,3,2,Andhra Pradesh,Obese,0,1,1,0,750000,5000,4,opd_cover|critical_illness_rider|personal_accident|international_cover,0,1,1,Star Health,109700.0,19746.0,129446.0
AHQ012109,Individual Standard,Individual,31,Female,1,2,Kerala,Normal,0,0,1,2,300000,0,2,dental_vision|international_cover,0,0,1,HDFC Ergo,12000.0,2160.0,14160.0
AHQ012110,Senior Citizen,Senior,71,Male,3,2,Karnataka,Normal,0,1,1,2,1000000,0,1,maternity,1,0,2,Care Health,405800.0,73044.0,478844.0
AHQ012111,Senior Citizen,Senior,64,Male,4,2,Tamil Nadu,Normal,1,0,0,3,750000,0,2,critical_illness_rider|dental_vision,0,0,1,HDFC Ergo,169300.0,30474.0,199774.0
AHQ012112,Family Floater Standard,Family,27,Male,2,3,Kerala,Normal,0,0,1,0,1000000,0,3,international_cover|dental_vision|personal_accident,0,0,1,Star Health,32000.0,5760.0,37760.0
AHQ012113,Family Floater Basic,Family,32,Female,4,1,Karnataka,Normal,0,0,0,1,300000,5000,2,critical_illness_rider|opd_cover,0,1,1,HDFC Ergo,26200.0,4716.0,30916.0
AHQ012114,Senior Citizen,Senior,71,Female,1,2,Odisha,Overweight,0,0,1,3,750000,0,1,hospital_cash,0,0,1,Bajaj Allianz,77500.0,13950.0,91450.0
AHQ012115,Individual Premium,Individual,21,Female,2,1,Haryana,Overweight,0,1,1,1,2500000,0,1,maternity,1,0,1,Care Health,94200.0,16956.0,111156.0
AHQ012116,Family Floater Standard,Family,28,Male,4,1,Telangana,Obese,0,0,0,1,1000000,0,3,international_cover|maternity|personal_accident,1,0,1,SBI Health,79600.0,14328.0,93928.0
AHQ012117,Family Floater Standard,Family,56,Female,2,1,Punjab,Normal,0,0,0,2,1000000,5000,0,,0,0,2,HDFC Ergo,120000.0,21600.0,141600.0
AHQ012118,Super Top-Up,Specialty,22,Male,1,1,Odisha,Normal,0,0,1,0,5000000,0,2,opd_cover|hospital_cash,0,1,1,SBI Health,44900.0,8082.0,52982.0
AHQ012119,Critical Illness,Specialty,24,Male,1,1,Uttar Pradesh,Normal,0,1,0,3,300000,25000,4,maternity|dental_vision|opd_cover|personal_accident,1,1,1,Star Health,23600.0,4248.0,27848.0
AHQ012120,Family Floater Standard,Family,42,Female,3,2,Tamil Nadu,Overweight,0,0,0,1,300000,0,0,,0,0,1,Star Health,40100.0,7218.0,47318.0
AHQ012121,Senior Citizen,Senior,74,Male,2,1,Gujarat,Normal,1,1,0,1,1000000,10000,2,personal_accident|international_cover,0,0,2,Star Health,469000.0,84420.0,553420.0
AHQ012122,Senior Citizen,Senior,73,Female,1,2,Karnataka,Normal,0,1,1,3,1000000,0,1,personal_accident,0,0,2,Star Health,213600.0,38448.0,252048.0
AHQ012123,Senior Citizen,Senior,70,Male,4,2,Haryana,Normal,0,0,1,1,750000,25000,0,,0,0,3,Bajaj Allianz,435500.0,78390.0,513890.0
AHQ012124,Family Floater Standard,Family,53,Male,2,2,Odisha,Overweight,0,0,1,2,300000,10000,2,hospital_cash|opd_cover,0,1,1,Star Health,39700.0,7146.0,46846.0
AHQ012125,Family Floater Standard,Family,53,Female,4,1,Madhya Pradesh,Normal,0,1,1,0,500000,0,1,hospital_cash,0,0,3,Bajaj Allianz,234900.0,42282.0,277182.0
AHQ012126,Family Floater Basic,Family,28,Male,2,2,Madhya Pradesh,Normal,0,1,0,0,300000,0,2,hospital_cash|maternity,1,0,1,HDFC Ergo,21700.0,3906.0,25606.0
AHQ012127,Senior Citizen,Senior,69,Male,2,1,Maharashtra,Normal,0,0,0,1,500000,50000,0,,0,0,1,ACKO,81500.0,14670.0,96170.0
AHQ012128,Individual Premium,Individual,36,Male,1,3,Gujarat,Obese,0,1,0,2,2000000,0,4,maternity|hospital_cash|international_cover|personal_accident,1,0,3,SBI Health,213600.0,38448.0,252048.0
AHQ012129,Senior Citizen,Senior,66,Male,1,2,Punjab,Normal,1,0,1,1,500000,0,4,international_cover|opd_cover|critical_illness_rider|dental_vision,0,1,1,United India,101000.0,18180.0,119180.0
AHQ012130,Critical Illness,Specialty,24,Male,1,2,Delhi,Overweight,0,1,1,4,300000,0,2,international_cover|personal_accident,0,0,2,SBI Health,48900.0,8802.0,57702.0
AHQ012131,Family Floater Premium,Family,48,Female,3,1,Madhya Pradesh,Normal,0,0,1,2,300000,0,3,international_cover|hospital_cash|critical_illness_rider,0,0,1,Niva Bupa,70600.0,12708.0,83308.0
AHQ012132,Family Floater Standard,Family,40,Male,2,3,Maharashtra,Normal,0,0,0,1,1000000,0,4,maternity|personal_accident|critical_illness_rider|hospital_cash,1,0,1,SBI Health,41700.0,7506.0,49206.0
AHQ012133,Senior Citizen,Senior,60,Male,3,2,Punjab,Normal,0,1,1,2,500000,10000,0,,0,0,1,ACKO,95500.0,17190.0,112690.0
AHQ012134,Family Floater Basic,Family,41,Male,3,2,Maharashtra,Normal,1,1,0,0,500000,5000,0,,0,0,1,ACKO,43000.0,7740.0,50740.0
AHQ012135,Family Floater Basic,Family,47,Female,4,1,Maharashtra,Overweight,0,0,0,0,300000,10000,2,opd_cover|maternity,1,1,1,United India,49000.0,8820.0,57820.0
AHQ012136,Individual Standard,Individual,41,Male,1,2,Uttar Pradesh,Normal,0,0,0,1,500000,50000,2,hospital_cash|dental_vision,0,0,1,Niva Bupa,13600.0,2448.0,16048.0
AHQ012137,Individual Premium,Individual,47,Female,2,1,Maharashtra,Overweight,0,1,1,0,2000000,0,2,personal_accident|opd_cover,0,1,1,HDFC Ergo,146200.0,26316.0,172516.0
AHQ012138,Individual Premium,Individual,56,Male,2,1,Tamil Nadu,Overweight,0,0,0,0,500000,5000,2,hospital_cash|opd_cover,0,1,2,United India,154100.0,27738.0,181838.0
AHQ012139,Individual Standard,Individual,42,Male,1,2,Madhya Pradesh,Normal,0,0,1,4,300000,5000,1,international_cover,0,0,1,Care Health,10800.0,1944.0,12744.0
AHQ012140,Super Top-Up,Specialty,51,Female,1,3,Uttar Pradesh,Overweight,0,0,0,4,500000,0,1,dental_vision,0,0,1,United India,9500.0,1710.0,11210.0
AHQ012141,Senior Citizen,Senior,69,Male,3,2,Andhra Pradesh,Overweight,1,0,1,1,750000,5000,2,critical_illness_rider|opd_cover,0,1,2,Star Health,392100.0,70578.0,462678.0
AHQ012142,Family Floater Basic,Family,37,Male,4,1,West Bengal,Normal,0,0,0,0,300000,5000,1,critical_illness_rider,0,0,1,Niva Bupa,35500.0,6390.0,41890.0
AHQ012143,Family Floater Standard,Family,59,Female,3,2,Odisha,Overweight,0,0,1,1,500000,5000,3,maternity|opd_cover|international_cover,1,1,1,HDFC Ergo,86000.0,15480.0,101480.0
AHQ012144,Individual Premium,Individual,24,Female,1,2,Maharashtra,Normal,0,1,1,0,2500000,50000,1,international_cover,0,0,1,HDFC Ergo,42900.0,7722.0,50622.0
AHQ012145,Senior Citizen,Senior,65,Male,3,3,Kerala,Obese,0,1,0,3,300000,0,3,opd_cover|hospital_cash|international_cover,0,1,1,United India,149200.0,26856.0,176056.0
AHQ012146,Individual Standard,Individual,58,Female,1,2,Delhi,Normal,0,1,0,2,500000,0,0,,0,0,3,Bajaj Allianz,98400.0,17712.0,116112.0
AHQ012147,Family Floater Basic,Family,45,Female,3,2,Telangana,Normal,0,1,0,1,500000,0,3,opd_cover|dental_vision|personal_accident,0,1,1,ACKO,50400.0,9072.0,59472.0
AHQ012148,Individual Premium,Individual,49,Female,1,1,Odisha,Normal,0,1,0,3,1000000,10000,2,international_cover|dental_vision,0,0,1,HDFC Ergo,49800.0,8964.0,58764.0
AHQ012149,Family Floater Standard,Family,20,Male,5,2,Andhra Pradesh,Overweight,1,0,1,0,750000,0,2,opd_cover|critical_illness_rider,0,1,1,United India,81500.0,14670.0,96170.0
AHQ012150,Senior Citizen,Senior,73,Male,3,2,Delhi,Normal,0,0,0,0,300000,0,3,opd_cover|international_cover|critical_illness_rider,0,1,3,United India,370800.0,66744.0,437544.0
AHQ012151,Senior Citizen,Senior,73,Female,5,1,Madhya Pradesh,Overweight,0,0,0,0,1000000,5000,3,opd_cover|dental_vision|critical_illness_rider,0,1,1,ACKO,344200.0,61956.0,406156.0
AHQ012152,Individual Standard,Individual,54,Male,2,1,Delhi,Normal,0,1,1,2,750000,0,1,critical_illness_rider,0,0,1,United India,51100.0,9198.0,60298.0
AHQ012153,Individual Premium,Individual,18,Male,2,2,Rajasthan,Normal,0,1,0,5,2500000,5000,0,,0,0,1,SBI Health,60700.0,10926.0,71626.0
AHQ012154,Individual Premium,Individual,42,Female,1,1,Telangana,Normal,0,0,1,1,1000000,0,3,opd_cover|critical_illness_rider|hospital_cash,0,1,1,SBI Health,39200.0,7056.0,46256.0
AHQ012155,Individual Standard,Individual,45,Male,1,1,Delhi,Overweight,0,0,0,0,1000000,5000,2,international_cover|dental_vision,0,0,1,HDFC Ergo,47500.0,8550.0,56050.0
AHQ012156,Family Floater Basic,Family,29,Female,3,3,Delhi,Overweight,0,0,1,0,300000,0,4,international_cover|opd_cover|critical_illness_rider|maternity,1,1,1,Care Health,23600.0,4248.0,27848.0
AHQ012157,Family Floater Premium,Family,28,Female,3,2,Tamil Nadu,Normal,0,0,0,0,500000,10000,2,opd_cover|maternity,1,1,1,Niva Bupa,44800.0,8064.0,52864.0
AHQ012158,Senior Citizen,Senior,67,Male,2,3,Maharashtra,Overweight,0,0,1,0,750000,0,4,personal_accident|critical_illness_rider|maternity|opd_cover,1,1,2,Star Health,269900.0,48582.0,318482.0
AHQ012159,Family Floater Standard,Family,34,Male,2,3,Gujarat,Obese,0,1,1,0,750000,50000,2,critical_illness_rider|personal_accident,0,0,3,Star Health,92100.0,16578.0,108678.0
AHQ012160,Individual Standard,Individual,36,Male,2,1,Tamil Nadu,Normal,1,0,1,0,1000000,0,2,maternity|critical_illness_rider,1,0,1,ACKO,54100.0,9738.0,63838.0
AHQ012161,Senior Citizen,Senior,66,Male,2,1,Andhra Pradesh,Obese,0,1,0,3,300000,0,0,,0,0,1,Care Health,122000.0,21960.0,143960.0
AHQ012162,Family Floater Basic,Family,43,Female,3,3,Haryana,Normal,0,0,0,0,500000,5000,3,dental_vision|maternity|opd_cover,1,1,1,Star Health,26700.0,4806.0,31506.0
AHQ012163,Critical Illness,Specialty,31,Female,1,3,Tamil Nadu,Normal,0,0,0,0,2000000,10000,2,international_cover|dental_vision,0,0,1,Star Health,39600.0,7128.0,46728.0
AHQ012164,Family Floater Standard,Family,45,Male,2,3,Punjab,Overweight,0,0,1,1,300000,0,2,personal_accident|opd_cover,0,1,2,Star Health,69600.0,12528.0,82128.0
AHQ012165,Family Floater Standard,Family,35,Male,3,2,West Bengal,Normal,1,1,1,0,500000,0,4,dental_vision|maternity|hospital_cash|personal_accident,1,0,1,Bajaj Allianz,66800.0,12024.0,78824.0
AHQ012166,Individual Premium,Individual,43,Female,1,2,Punjab,Obese,0,1,1,3,300000,0,0,,0,0,2,Star Health,54000.0,9720.0,63720.0
AHQ012167,Senior Citizen,Senior,74,Female,4,1,Maharashtra,Normal,0,1,1,0,500000,25000,0,,0,0,1,Niva Bupa,186400.0,33552.0,219952.0
AHQ012168,Family Floater Standard,Family,53,Female,2,3,Uttar Pradesh,Obese,0,0,0,0,500000,0,2,maternity|hospital_cash,1,0,1,Niva Bupa,53300.0,9594.0,62894.0
AHQ012169,Critical Illness,Specialty,42,Male,1,2,Andhra Pradesh,Overweight,1,0,0,4,2000000,0,1,international_cover,0,0,1,Niva Bupa,68000.0,12240.0,80240.0
AHQ012170,Critical Illness,Specialty,29,Male,1,3,Haryana,Obese,0,0,0,4,2000000,0,0,,0,0,2,SBI Health,73200.0,13176.0,86376.0
AHQ012171,Senior Citizen,Senior,61,Male,3,2,Andhra Pradesh,Normal,0,0,0,3,300000,10000,1,dental_vision,0,0,1,HDFC Ergo,69800.0,12564.0,82364.0
AHQ012172,Family Floater Premium,Family,54,Male,3,1,Uttar Pradesh,Overweight,1,1,1,1,500000,0,2,dental_vision|international_cover,0,0,1,Bajaj Allianz,126700.0,22806.0,149506.0
AHQ012173,Super Top-Up,Specialty,29,Male,1,1,Andhra Pradesh,Overweight,1,0,0,5,750000,0,2,dental_vision|international_cover,0,0,2,Bajaj Allianz,24000.0,4320.0,28320.0
AHQ012174,Family Floater Premium,Family,19,Male,4,2,Tamil Nadu,Normal,1,1,0,0,1500000,0,2,critical_illness_rider|personal_accident,0,0,1,Care Health,128400.0,23112.0,151512.0
AHQ012175,Senior Citizen,Senior,70,Male,1,1,Delhi,Obese,0,1,1,1,500000,0,0,,0,0,2,United India,236400.0,42552.0,278952.0
AHQ012176,Individual Standard,Individual,19,Male,1,2,Kerala,Overweight,0,0,0,1,1000000,10000,1,international_cover,0,0,2,Star Health,38800.0,6984.0,45784.0
AHQ012177,Senior Citizen,Senior,72,Male,3,2,Tamil Nadu,Obese,0,0,1,1,300000,0,1,opd_cover,0,1,1,HDFC Ergo,136100.0,24498.0,160598.0
AHQ012178,Family Floater Premium,Family,24,Female,3,3,Delhi,Normal,0,1,0,3,2000000,10000,2,international_cover|personal_accident,0,0,1,Care Health,77600.0,13968.0,91568.0
AHQ012179,Family Floater Premium,Family,42,Male,5,1,West Bengal,Overweight,0,0,1,0,750000,0,1,hospital_cash,0,0,1,SBI Health,111000.0,19980.0,130980.0
AHQ012180,Critical Illness,Specialty,58,Male,1,2,Madhya Pradesh,Normal,0,1,0,1,1500000,5000,3,maternity|opd_cover|dental_vision,1,1,1,ACKO,109000.0,19620.0,128620.0
AHQ012181,Family Floater Standard,Family,49,Female,4,2,Kerala,Overweight,0,0,0,1,300000,0,0,,0,0,3,Star Health,156900.0,28242.0,185142.0
AHQ012182,Family Floater Basic,Family,57,Female,3,3,Odisha,Overweight,0,0,0,0,500000,0,1,opd_cover,0,1,1,HDFC Ergo,49900.0,8982.0,58882.0
AHQ012183,Family Floater Standard,Family,39,Male,4,2,Rajasthan,Overweight,1,0,0,2,300000,5000,2,international_cover|maternity,1,0,1,ACKO,57200.0,10296.0,67496.0
AHQ012184,Individual Premium,Individual,49,Male,1,2,Rajasthan,Obese,0,0,1,1,300000,0,4,dental_vision|critical_illness_rider|personal_accident|opd_cover,0,1,2,Star Health,77200.0,13896.0,91096.0
AHQ012185,Family Floater Premium,Family,19,Female,4,1,Gujarat,Normal,0,0,0,2,2500000,10000,0,,0,0,1,ACKO,93100.0,16758.0,109858.0
AHQ012186,Senior Citizen,Senior,64,Female,2,3,Tamil Nadu,Overweight,0,1,1,2,750000,0,2,dental_vision|critical_illness_rider,0,0,3,Star Health,279600.0,50328.0,329928.0
AHQ012187,Family Floater Basic,Family,42,Female,2,3,Tamil Nadu,Obese,0,0,0,3,500000,0,1,maternity,1,0,1,United India,20600.0,3708.0,24308.0
AHQ012188,Individual Premium,Individual,45,Male,1,2,Punjab,Normal,1,0,1,1,500000,5000,2,international_cover|hospital_cash,0,0,1,Bajaj Allianz,36700.0,6606.0,43306.0
AHQ012189,Family Floater Premium,Family,45,Female,4,3,Andhra Pradesh,Normal,0,0,1,5,2000000,5000,3,international_cover|critical_illness_rider|opd_cover,0,1,3,ACKO,295800.0,53244.0,349044.0
AHQ012190,Individual Standard,Individual,36,Male,1,1,Telangana,Normal,0,0,1,1,300000,0,0,,0,0,1,United India,14300.0,2574.0,16874.0
AHQ012191,Family Floater Standard,Family,38,Female,4,2,Haryana,Overweight,0,0,0,0,500000,0,4,critical_illness_rider|opd_cover|maternity|dental_vision,1,1,1,ACKO,71800.0,12924.0,84724.0
AHQ012192,Family Floater Standard,Family,28,Male,3,1,Haryana,Normal,0,0,1,3,750000,0,0,,0,0,1,Care Health,33100.0,5958.0,39058.0
AHQ012193,Individual Premium,Individual,29,Male,2,3,Andhra Pradesh,Obese,0,0,0,0,750000,5000,0,,0,0,2,SBI Health,67000.0,12060.0,79060.0
AHQ012194,Family Floater Premium,Family,18,Male,4,1,Karnataka,Overweight,0,0,1,1,1500000,0,0,,0,0,1,Care Health,87000.0,15660.0,102660.0
AHQ012195,Senior Citizen,Senior,61,Female,1,2,Delhi,Obese,0,0,0,0,750000,5000,1,critical_illness_rider,0,0,1,HDFC Ergo,91300.0,16434.0,107734.0
AHQ012196,Senior Citizen,Senior,65,Female,2,2,Andhra Pradesh,Obese,1,1,0,1,500000,0,1,dental_vision,0,0,1,Bajaj Allianz,197400.0,35532.0,232932.0
AHQ012197,Family Floater Premium,Family,38,Female,3,2,Uttar Pradesh,Normal,0,0,1,1,2500000,25000,3,critical_illness_rider|opd_cover|maternity,1,1,2,ACKO,177300.0,31914.0,209214.0
AHQ012198,Family Floater Standard,Family,54,Male,3,1,Punjab,Normal,0,0,0,2,750000,50000,4,critical_illness_rider|opd_cover|international_cover|hospital_cash,0,1,3,SBI Health,146000.0,26280.0,172280.0
AHQ012199,Critical Illness,Specialty,54,Male,1,1,Tamil Nadu,Normal,1,0,0,2,1500000,0,4,maternity|dental_vision|opd_cover|personal_accident,1,1,3,ACKO,265000.0,47700.0,312700.0
AHQ012200,Family Floater Basic,Family,53,Male,4,1,Andhra Pradesh,Normal,0,1,1,2,500000,0,4,opd_cover|international_cover|maternity|dental_vision,1,1,3,United India,202800.0,36504.0,239304.0
AHQ012201,Senior Citizen,Senior,64,Female,2,2,Rajasthan,Obese,0,0,0,2,750000,0,4,dental_vision|personal_accident|hospital_cash|international_cover,0,0,1,HDFC Ergo,128200.0,23076.0,151276.0
AHQ012202,Family Floater Basic,Family,30,Male,5,1,Uttar Pradesh,Overweight,0,1,0,2,300000,0,1,opd_cover,0,1,1,SBI Health,39600.0,7128.0,46728.0
AHQ012203,Individual Premium,Individual,43,Male,1,1,Gujarat,Normal,1,0,1,4,300000,0,4,maternity|hospital_cash|dental_vision|international_cover,1,0,1,Care Health,26900.0,4842.0,31742.0
AHQ012204,Family Floater Standard,Family,45,Female,5,2,Kerala,Normal,0,1,0,3,750000,50000,1,dental_vision,0,0,2,Star Health,132100.0,23778.0,155878.0
AHQ012205,Family Floater Premium,Family,38,Female,3,2,Kerala,Overweight,0,1,0,1,1000000,25000,3,maternity|hospital_cash|personal_accident,1,0,3,SBI Health,257400.0,46332.0,303732.0
